u,seed,t_stop,Px_stop,KE_stop,KE_left_stop,KE_right_stop,W_stop,Px_end,KE_end
0.2,9272,20.900001,-15.9817767835,110.3507831875,49.99999983991,60.35078334764,10.35078322,-3.095575986707,110.3507774454
0.2,9273,20.900001,-1.549750591996,108.2787644746,50.00000004919,58.27876442545,8.278764532,-6.267985496002,108.2787570973
0.2,9274,20.900001,-1.874528322886,111.3497715446,50.00000011369,61.34977143092,11.34977162,6.969608464549,111.3497605122
0.2,9275,20.900001,13.16761127304,106.4047898432,49.99999975319,56.40479009005,6.4047899,4.486466725357,106.4047825004
0.2,9276,20.900001,3.450139958522,105.7318647651,50.00000027063,55.73186449446,5.731864845,13.07526786764,105.7318588584
0.2,9277,20.900001,-18.160003317,106.8832895243,49.99999984126,56.88328968308,6.883289559,-0.5932485135482,106.883285325
0.2,9278,20.900001,22.80975299477,104.5902165957,50.00000003073,54.59021656492,4.590216812,4.760482184247,104.5902133889
0.2,9279,20.900001,-13.98613088859,106.7411112619,50.00000019461,56.74111106729,6.741111279,-6.342873405955,106.741105656
0.2,9280,20.900001,-34.28796633455,111.6588092757,49.99999958162,61.65880969405,11.65880944,-11.49413151648,111.6588025893
0.2,9281,20.900001,-18.30173237122,106.181228867,49.99999950709,56.18122935995,6.181228913,0.3673413989672,106.1812242753
0.2,9282,20.900001,-14.3515368576,109.8391837232,49.99999992234,59.83918380091,9.839183756,-2.32680430398,109.8391783534
0.2,9283,20.900001,-6.535589120806,109.1944034177,50.00000012879,59.19440328895,9.194403509,-1.667299674113,109.1943948168
0.2,9284,20.900001,8.888462981579,106.8910162315,50.00000008593,56.89101614555,6.891016311,12.55266569524,106.8910084188
0.2,9285,20.900001,-17.2429183331,110.1195007308,49.99999976095,60.11950096988,10.11950075,-1.636981751564,110.1194919729
0.2,9286,20.900001,3.48874282782,105.8160708538,50.00000003972,55.81607081409,5.816070931,-4.432201718241,105.8160667285
0.2,9287,20.900001,-10.98281015185,108.7242336135,49.9999998042,58.72423380933,8.724233622,-5.020508451439,108.7242272914
0.2,9288,20.900001,1.146895267349,107.5158469834,50.00000006763,57.51584691581,7.515847012,-9.557573824646,107.5158406866
0.2,9289,20.900001,-7.53474046499,110.8434480152,49.99999962027,60.84344839497,10.84344802,5.773960276597,110.8434385473
0.2,9290,20.900001,3.555304187731,106.598007313,50.00000020167,56.59800711133,6.598007349,-3.534839057213,106.5979999539
0.2,9291,20.900001,-17.75206701627,109.3339828035,49.9999996062,59.33398319725,9.33398286,2.667723093275,109.3339730134
0.2,9292,20.900001,-0.7128604295728,107.9165586912,50.00000016915,57.91655852206,7.916558833,-9.260348431402,107.9165504405
0.2,9293,20.900001,-13.94159942573,108.5977523359,49.99999988123,58.59775245469,8.597752341,14.02700117659,108.597743783
0.2,9294,20.900001,1.240168301845,107.8701839904,49.99999988252,57.87018410791,7.87018399,-3.740415359968,107.8701780674
0.2,9295,20.900001,-19.99684118668,108.8916204016,50.00000000049,58.89162040112,8.891620465,0.3155888343429,108.8916110837
0.2,9296,20.900001,-14.99842484765,109.4545391096,50.00000002149,59.45453908813,9.454539129,4.11993992481,109.4545322702
0.2,9297,20.900001,5.150250170479,106.0870561161,50.0000001249,56.08705599121,6.0870564,13.68991587622,106.0870481236
0.2,9298,20.900001,-18.60934538979,111.5478288469,49.99999995254,61.54782889438,11.5478289,0.4704572301353,111.547818964
0.2,9299,20.900001,2.33946602204,108.837560121,50.00000027082,58.83755985017,8.837560272,-1.658706357434,108.8375528887
