eta,L0,M,run,seed,nu,peak_snr,peak_on_search_boundary,frequency_quality_pass,forced_advance,clamp_repair,overlap_repair,wall_overdue,wall_overdue_class,psi6_global_hold,psi6_global_end,gpt_health_reason,gpt_eligible_structure,eligible,exclusion_reasons,T_i_left,T_i_right,T_i_mean
0.709997,5.531,100,12,3929142373,0.41193044897789405,124.90036582566282,0,1,0,0,0,0,none,0.889037482,0.898989321,,True,1,,0.975049760,0.982747754,0.978898757
0.709997,5.531,100,13,2416717111,0.538150170360922,360.925151129875,0,1,0,0,0,0,none,0.840816426,0.134224401,,True,1,,0.999070808,0.988891052,0.993980930
0.709997,5.531,100,14,3450602892,0.44590537284323195,208.44795686103527,0,1,0,0,0,0,none,0.899102122,0.103680548,,True,1,,0.991875256,0.968914590,0.980394923
0.709997,5.531,100,15,4260568538,0.43189689570519707,179.2082336966118,0,1,0,0,0,0,none,0.867831128,0.0839865563,,True,1,,0.987452558,0.994075844,0.990764201
0.709997,5.531,100,16,1717889677,0.464888407909414,218.93126563731118,0,1,0,0,0,0,none,0.887584278,0.0494113553,,True,1,,0.988723852,0.972610928,0.980667390
0.709997,5.531,100,17,2240125519,0.4625807993046255,203.81186819108018,0,1,0,0,0,0,none,0.872829947,0.120884932,,True,1,,0.968038608,0.992993342,0.980515975
0.709997,5.531,100,18,2587475548,0.4357864617833771,207.3423812634488,0,1,0,0,0,0,none,0.869697119,0.167716578,,True,1,,0.996215578,0.986585640,0.991400609
0.709997,5.531,100,19,2246802670,0.4034652718184672,136.64584397935593,0,1,0,0,0,0,none,0.893953852,0.204632133,,True,1,,0.977650528,0.948167520,0.962909024
0.709997,5.531,100,2,1564576904,0.4796533506894941,79.7372801017899,0,1,0,0,0,0,none,0.781023123,0.799005606,,True,1,,0.987277402,0.967292678,0.977285040
0.709997,5.531,100,20,1490496166,0.43592878646250344,207.1057846014607,0,1,0,0,0,0,none,0.891789283,0.110057084,,True,1,,0.994698172,0.997088790,0.995893481
0.709997,5.531,100,21,3512026441,0.5558228050850347,186.48191409721784,0,1,0,0,0,0,none,0.916187002,0.904762997,,True,1,,0.984724004,0.975440892,0.980082448
0.709997,5.531,100,22,3116562645,0.5635541569006597,63.508311855408465,0,1,0,0,0,0,none,0.897829807,0.815765278,,True,1,,0.985156762,0.998887658,0.992022210
0.709997,5.531,100,23,3673717883,0.5381801564186711,409.3300869058446,0,1,0,0,0,0,none,0.855078547,0.833167292,,True,1,,0.995597002,0.967706662,0.981651832
0.709997,5.531,100,24,4075658355,0.5419926170517341,447.6212195042358,0,1,0,0,0,0,none,0.871595588,0.848054682,,True,1,,0.998461908,0.990805816,0.994633862
0.709997,5.531,100,3,1120700797,0.5508471187986937,416.771334962756,0,1,0,0,0,0,none,0.892193848,0.0804787892,,True,1,,0.989643108,0.998776326,0.994209717
0.709997,5.531,100,4,2240646676,0.41394341621509567,178.92829617602018,0,1,0,0,0,0,none,0.71096713,0.099685508,,True,1,,0.985049256,0.954188982,0.969619119
0.709997,5.531,100,5,296628062,0.43851124832991106,81.6224023910933,0,1,0,0,0,0,none,0.884518661,0.866688303,,True,1,,0.981632270,0.963541198,0.972586734
0.709997,5.531,100,6,2268979252,0.41750980214187455,202.26963596399156,0,1,0,0,0,0,none,0.868684817,0.217023356,,True,1,,0.996682038,0.988488914,0.992585476
0.709997,5.531,100,7,2455170118,0.49683725068635426,136.58680249034475,0,1,0,0,0,0,none,0.78355646,0.230067565,,True,1,,0.962995916,0.993388138,0.978192027
0.709997,5.531,100,8,841467835,0.4601380079348994,224.2577665136668,0,1,0,0,0,0,none,0.830947606,0.181036208,,True,1,,0.980731838,0.994454242,0.987593040
0.709997,5.531,100,9,1498246323,0.4482081858839006,79.52916914114424,0,1,0,0,0,0,none,0.807079796,0.167224923,,True,1,,0.986731068,0.953016356,0.969873712
0.709997,5.531,1500,0,2011220854,0.17067934468175203,7007.678524253695,0,1,0,0,0,0,none,0.846934079,0.221335856,,True,1,,0.978578612,0.990157242,0.984367927
0.709997,5.531,1500,1,1998479587,0.13092155961391616,3616.5526168521556,0,1,0,0,0,0,none,0.844766781,0.252335744,,True,1,,0.987931592,0.969014354,0.978472973
0.709997,5.531,1500,10,4219070294,0.13279691076954367,12730.681701226544,0,1,0,0,0,0,none,0.838191842,0.777155322,,True,1,,0.946385044,0.999937822,0.973161433
0.709997,5.531,1500,11,429670408,0.12975735908799152,9874.95185769775,0,1,0,0,0,0,none,0.895460883,0.869373545,,True,1,,0.937683834,0.946405994,0.942044914
0.709997,5.531,1500,12,976808910,0.13626385148957001,2725.0870170552366,0,1,0,0,0,0,none,0.840537085,0.882548146,,True,1,,0.994773014,0.999511886,0.997142450
0.709997,5.531,1500,13,291456854,0.1622816531444048,26297.209771977283,0,1,0,0,0,0,none,0.860464405,0.308894478,,True,1,,0.994392576,0.990350552,0.992371564
0.709997,5.531,1500,14,3376499952,0.16450296240176235,11448.316719207005,0,1,0,0,0,0,none,0.205152363,0.0976410737,,True,1,,0.999855596,0.985037200,0.992446398
0.709997,5.531,1500,15,1110204319,0.12886569062966122,12918.692502856797,0,1,0,0,0,0,none,0.619629095,0.12440401,,True,1,,0.957959362,0.991711928,0.974835645
0.709997,5.531,1500,16,3257034653,0.16245522718916594,17281.46918816863,0,1,0,0,0,0,none,0.87109871,0.0691790693,,True,1,,0.972930712,0.953289332,0.963110022
0.709997,5.531,1500,17,1786883167,0.1304376624613863,16630.899709089026,0,1,0,0,0,0,none,0.883706211,0.84815046,,True,1,,0.996729884,0.976150442,0.986440163
0.709997,5.531,1500,18,974525749,0.1677310875516064,19101.271505300563,0,1,0,0,0,0,none,0.846051005,0.159099942,,True,1,,0.992786270,0.982261368,0.987523819
0.709997,5.531,1500,19,3975774207,0.16187626034994282,11717.026375314084,0,1,0,0,0,0,none,0.862007394,0.873526548,,True,1,,0.982733180,0.974154668,0.978443924
0.709997,5.531,1500,2,3910783704,0.12910162287731353,19840.553020602747,0,1,0,0,0,0,none,0.818851446,0.0772140999,,True,1,,0.983198406,0.995632532,0.989415469
0.709997,5.531,1500,20,2205067726,0.13086879926998843,4660.081372626398,0,1,0,0,0,0,none,0.13313851,0.200900973,,True,1,,0.989260240,0.992192372,0.990726306
0.709997,5.531,1500,21,212008313,0.13255280387230842,6243.031511721272,0,1,0,0,0,0,none,0.892243739,0.272018424,,True,1,,0.987688008,0.991306124,0.989497066
0.709997,5.531,1500,22,1337141477,0.13174259395935328,20728.27033906625,0,1,0,0,0,0,none,0.735670437,0.858508499,,True,1,,0.968595488,0.981226410,0.974910949
0.709997,5.531,1500,23,4101574583,0.1367221527814776,5582.20753787056,0,1,0,0,0,0,none,0.152081499,0.186543314,,True,1,,0.995009006,0.993898944,0.994453975
0.709997,5.531,1500,24,2580143201,0.13634605291676805,4812.0700270008465,0,1,0,0,0,0,none,0.882326272,0.779249407,,True,1,,0.950409784,0.987261844,0.968835814
0.709997,5.531,1500,3,1386113718,0.13347722289112854,6208.327635571994,0,1,0,0,0,0,none,0.826422279,0.0565186226,,True,1,,0.996384922,0.991505762,0.993945342
0.709997,5.531,1500,4,2302730172,0.13662347423372237,20139.82422001172,0,1,0,0,0,0,none,0.846083463,0.0902666571,,True,1,,0.999870136,0.983958326,0.991914231
0.709997,5.531,1500,5,3575526131,0.13215026276513872,19779.10555114095,0,1,0,0,0,0,none,0.839265138,0.842515196,,True,1,,0.990833758,0.995014750,0.992924254
0.709997,5.531,1500,6,2173892262,0.16310924037485355,10355.760099099905,0,1,0,0,0,0,none,0.807262138,0.206391313,,True,1,,0.983411728,0.996474792,0.989943260
0.709997,5.531,1500,7,3201009231,0.16520074255882566,15293.911260105087,0,1,0,0,0,0,none,0.90772923,0.878368511,,True,1,,0.989968366,0.977313564,0.983640965
0.709997,5.531,1500,8,3222282921,0.12910060680657062,3414.704562329105,0,1,0,0,0,0,none,0.849114308,0.0786111618,,True,1,,0.979212164,0.977663384,0.978437774
0.709997,5.531,1500,9,3190475590,0.1406523789838993,5211.535878323193,0,1,0,0,0,0,none,0.822638585,0.126499235,,True,1,,0.990479368,0.991317144,0.990898256
0.709997,5.531,2000,0,481113182,0.1374949684453135,5046.420683501637,0,1,0,0,0,0,none,0.898732469,0.0446455952,,True,1,,0.980200232,0.972249914,0.976225073
0.709997,5.531,2000,1,3509664764,0.14015834919577377,39714.280391613014,0,1,0,0,0,0,none,0.1865565,0.175420812,,True,1,,0.985808754,0.954577644,0.970193199
0.709997,5.531,2000,10,1964796686,0.1426728015607153,39138.240461391695,0,1,0,0,0,0,none,0.878686598,0.845795168,,True,1,,0.996309332,0.977483206,0.986896269
0.709997,5.531,2000,11,2064728283,0.14012805528454067,31076.294565820375,0,1,0,0,0,0,none,0.913080822,0.22480332,,True,1,,0.996620916,0.999811086,0.998216001
0.709997,5.531,2000,12,1911629798,0.1425620287208215,5016.601604464833,0,1,0,0,0,0,none,0.903789046,0.227275576,,True,1,,0.971429556,0.988319616,0.979874586
0.709997,5.531,2000,13,638041207,0.13918229895363665,7787.840869295637,0,1,0,0,0,0,none,0.859577243,0.218210332,,True,1,,0.964941940,0.984747826,0.974844883
0.709997,5.531,2000,14,317511253,0.10642528206117796,3750.916974904065,0,1,0,0,0,0,none,0.871242657,0.16850872,,True,1,,0.982778768,0.998346940,0.990562854
0.709997,5.531,2000,15,315247298,0.14467363169921257,7848.5352493521095,0,1,0,0,0,0,none,0.818792664,0.863607235,,True,1,,0.954783324,0.993677826,0.974230575
0.709997,5.531,2000,16,2542417907,0.14175010404035152,45224.342540292004,0,1,0,0,0,0,none,0.893334768,0.634892378,,True,1,,0.994296868,0.997423474,0.995860171
0.709997,5.531,2000,17,1979341464,0.112589611318034,10305.799158544098,0,1,0,0,0,0,none,0.834795229,0.87504495,,True,1,,0.982281294,0.938529032,0.960405163
0.709997,5.531,2000,18,2497092305,0.142809603948,43865.35607754774,0,1,0,0,0,0,none,0.80448023,0.127318445,,True,1,,0.991600936,0.978985734,0.985293335
0.709997,5.531,2000,19,3864219914,0.11729390069735386,20001.57109970192,0,1,0,0,0,0,none,0.843587269,0.178066884,,True,1,,0.980433540,0.975370988,0.977902264
0.709997,5.531,2000,2,2079735640,0.11645241346372329,32081.905650318295,0,1,0,0,0,0,none,0.806470534,0.150800392,,True,1,,0.959272740,0.963989128,0.961630934
0.709997,5.531,2000,20,4129460427,0.1133516180131314,2999.9760637457503,0,1,0,0,0,0,none,0.191425604,0.202855445,,True,1,,0.989408482,0.983762562,0.986585522
0.709997,5.531,2000,21,3596369956,0.11521339043334615,49127.85111321089,0,1,0,0,0,0,none,0.852410776,0.868351155,,True,1,,0.975895596,0.989425774,0.982660685
0.709997,5.531,2000,22,3840192511,0.11487188401696931,22434.31304801055,0,1,0,0,0,0,none,0.758361827,0.148762692,,True,1,,0.956451666,0.952939748,0.954695707
0.709997,5.531,2000,23,3511518618,0.11145992497433325,15742.653873096466,0,1,0,0,0,0,none,0.868939162,0.0491171586,,True,1,,0.987291320,0.990959248,0.989125284
0.709997,5.531,2000,24,3626271916,0.1432532457184001,19561.494358087126,0,1,0,0,0,0,none,0.888698762,0.871753178,,True,1,,0.975265754,0.981931172,0.978598463
0.709997,5.531,2000,3,2675274689,0.14269511870345641,20025.555396127602,0,1,0,0,0,0,none,0.90852297,0.0858811252,,True,1,,0.984078494,0.944333432,0.964205963
0.709997,5.531,2000,4,2585571074,0.1456168232874197,15050.998289479547,0,1,0,0,0,0,none,0.909529116,0.892121521,,True,1,,0.995413478,0.976895380,0.986154429
0.709997,5.531,2000,5,988044618,0.14252121562142378,11552.505763677387,0,1,0,0,0,0,none,0.889159031,0.101464058,,True,1,,0.994931806,0.961267832,0.978099819
0.709997,5.531,2000,6,645953469,0.1445161409793727,15848.300901201013,0,1,0,0,0,0,none,0.813855713,0.079652535,,True,1,,0.986486268,0.990986792,0.988736530
0.709997,5.531,2000,7,4179942415,0.11185024998476849,8533.613022897918,0,1,0,0,0,0,none,0.812803294,0.215718464,,True,1,,0.992634468,0.992968160,0.992801314
0.709997,5.531,2000,8,1378454590,0.14293569375655857,41330.26187430879,0,1,0,0,0,0,none,0.821747728,0.151985167,,True,1,,0.998797936,0.967917914,0.983357925
0.709997,5.531,2000,9,3508586282,0.1096476969903641,2563.997865760618,0,1,0,0,0,0,none,0.793417318,0.0720417898,,True,1,,0.964711504,0.987828242,0.976269873
0.709997,5.531,200,0,3490853935,0.41966616990798394,765.4850456591113,0,1,0,0,0,0,none,0.917658572,0.0913075517,,True,1,,0.969482140,0.968606474,0.969044307
0.709997,5.531,200,1,17109752,0.35021657316893123,544.5920884835994,0,1,0,0,0,0,none,0.915943312,0.0626171747,,True,1,,0.998270440,0.987775756,0.993023098
0.709997,5.531,200,10,4248021613,0.31778362745690597,165.87209358359027,0,1,0,0,0,0,none,0.923260247,0.895089891,,True,1,,0.991952920,0.977727686,0.984840303
0.709997,5.531,200,11,453978647,0.36697062222485316,235.05958128143257,0,1,0,0,0,0,none,0.194772985,0.121387886,,True,1,,0.991906142,0.965793990,0.978850066
0.709997,5.531,200,12,644268072,0.3508238363594779,326.7162291357287,0,1,0,0,0,0,none,0.881304828,0.136125433,,True,1,,0.932342086,0.995745760,0.964043923
0.709997,5.531,200,13,2418189668,0.36322500347434444,278.3179435615806,0,1,0,0,0,0,none,0.156576845,0.19854527,,True,1,,0.998818010,0.976673992,0.987746001
0.709997,5.531,200,14,2979990555,0.5458129112349179,214.9552339507086,0,1,0,0,0,0,none,0.799323671,0.0451572022,,True,1,,0.986280568,0.995923076,0.991101822
0.709997,5.531,200,15,249877081,0.3290956079693396,272.1296954373692,0,1,0,0,0,0,none,0.863482867,0.843908755,,True,1,,0.996172288,0.920647536,0.958409912
0.709997,5.531,200,16,41877239,0.33633315350003423,358.88423004996304,0,1,0,0,0,0,none,0.907978888,0.925056447,,True,1,,0.978193042,0.998397568,0.988295305
0.709997,5.531,200,17,30800181,0.3391915310725575,353.32503039152704,0,1,0,0,0,0,none,0.847766507,0.888937276,,True,1,,0.983373118,0.942623802,0.962998460
0.709997,5.531,200,18,4058305897,0.41970564795413273,188.96332201904275,0,1,0,0,0,0,none,0.896174629,0.779888778,,True,1,,0.960490614,0.990147216,0.975318915
0.709997,5.531,200,19,4143492557,0.4143597112840897,286.8311091359554,0,1,0,0,0,0,none,0.764674625,0.0632846283,,True,1,,0.998417804,0.997464892,0.997941348
0.709997,5.531,200,2,3066094370,0.33235738313341906,257.11302283548474,0,1,0,0,0,0,none,0.769197656,0.0922805219,,True,1,,0.981655802,0.998823702,0.990239752
0.709997,5.531,200,20,102696828,0.35162896297135005,504.36480111652673,0,1,0,0,0,0,none,0.83901351,0.844161146,,True,1,,0.978821992,0.996234164,0.987528078
0.709997,5.531,200,21,116552734,0.3241070631477308,270.5412493423844,0,1,0,0,0,0,none,0.184036433,0.564575682,,True,1,,0.993469170,0.921691152,0.957580161
0.709997,5.531,200,22,1334894409,0.3565075982951262,131.57290013845784,0,1,0,0,0,0,none,0.857924552,0.0948958768,,True,1,,0.876022998,0.956306762,0.916164880
0.709997,5.531,200,23,1597316768,0.4275274303908776,1237.9440705773345,0,1,0,0,0,0,none,0.904498351,0.0553057283,,True,1,,0.984652412,0.990871782,0.987762097
0.709997,5.531,200,24,2075994845,0.4502254971059436,217.79841942351788,0,1,0,0,0,0,none,0.9005522,0.162272233,,True,1,,0.989163758,0.947442074,0.968302916
0.709997,5.531,200,3,3798066670,0.4092427369399284,180.92771685557145,0,1,0,0,0,0,none,0.826729315,0.176836307,,True,1,,0.974341130,0.984976092,0.979658611
0.709997,5.531,200,4,3150693648,0.41201381415457383,802.5882804173096,0,1,0,0,0,0,none,0.8884629,0.25400466,,True,1,,0.962890350,0.986310824,0.974600587
0.709997,5.531,200,5,3691860199,0.4201277892169533,412.87992264622784,0,1,0,0,0,0,none,0.792884815,0.128250065,,True,1,,0.999271544,0.996298016,0.997784780
0.709997,5.531,200,6,1825644344,0.43524954789727827,411.540713075466,0,1,0,0,0,0,none,0.866900274,0.806676613,,True,1,,0.951228422,0.988663498,0.969945960
0.709997,5.531,200,7,3596238188,0.3307293288884698,1491.0996215880543,0,1,0,0,0,0,none,0.872903306,0.0722497042,,True,1,,0.987582320,0.952254338,0.969918329
0.709997,5.531,200,8,1294124747,0.33804680991914354,535.6214733527894,0,1,0,0,0,0,none,0.907456214,0.10514575,,True,1,,0.998493836,0.998281984,0.998387910
0.709997,5.531,200,9,3630915837,0.3448796167442789,888.4494043462682,0,1,0,0,0,0,none,0.863400309,0.208163906,,True,1,,0.988799038,0.997069414,0.992934226
0.709997,5.531,300,0,476500198,0.2851504765242496,718.7407366495199,0,1,0,0,0,0,none,0.89010521,0.252423284,,True,1,,0.967721094,0.996028130,0.981874612
0.709997,5.531,300,1,1117071807,0.2867144246323006,605.8725410556461,0,1,0,0,0,0,none,0.816383372,0.855146472,,True,1,,0.978739678,0.992387802,0.985563740
0.709997,5.531,300,10,4233070484,0.28838308622953945,1059.0611131476478,0,1,0,0,0,0,none,0.815956505,0.890814678,,True,1,,0.977569634,0.976227544,0.976898589
0.709997,5.531,300,11,1625334987,0.34299694988846313,1005.8553155192413,0,1,0,0,0,0,none,0.917397925,0.150259071,,True,1,,0.972318422,0.904686898,0.938502660
0.709997,5.531,300,12,2996766066,0.28310411229044147,1071.500030497527,0,1,0,0,0,0,none,0.891714003,0.271145922,,True,1,,0.988025044,0.979081622,0.983553333
0.709997,5.531,300,13,3507338745,0.2907051618613133,1696.3113339285107,0,1,0,0,0,0,none,0.855953431,0.909553765,,True,1,,0.998393508,0.990831532,0.994612520
0.709997,5.531,300,14,1266142596,0.2823976178440744,1621.219118661181,0,1,0,0,0,0,none,0.888566176,0.880795565,,True,1,,0.996631050,0.999585962,0.998108506
0.709997,5.531,300,15,2935711776,0.28083943443256243,334.58018216697934,0,1,0,0,0,0,none,0.898963582,0.0467906655,,True,1,,0.982052312,0.986482320,0.984267316
0.709997,5.531,300,16,3143995498,0.2908626428874164,526.6455336058132,0,1,0,0,0,0,none,0.834582229,0.878216528,,True,1,,0.951858814,0.999693762,0.975776288
0.709997,5.531,300,17,3169671761,0.3216817674002163,403.1032850959384,0,1,0,0,0,0,none,0.82809691,0.764982445,,True,1,,0.998876954,0.993961722,0.996419338
0.709997,5.531,300,18,706126152,0.3554627771175372,2122.233048954097,0,1,0,0,0,0,none,0.883725056,0.883848387,,True,1,,0.984495080,0.976664342,0.980579711
0.709997,5.531,300,19,214723452,0.2678991380667908,2231.5596038239623,0,1,0,0,0,0,none,0.832695253,0.15917965,,True,1,,0.987677500,0.997463538,0.992570519
0.709997,5.531,300,2,1173230580,0.2877578169298591,906.0534580900227,0,1,0,0,0,0,none,0.881505123,0.890761785,,True,1,,0.961222984,0.992297150,0.976760067
0.709997,5.531,300,20,3126963978,0.36172248827503767,690.7836876875411,0,1,0,0,0,0,none,0.904767011,0.887818469,,True,1,,0.991146886,0.972267018,0.981706952
0.709997,5.531,300,21,3238856060,0.2738210379094411,1372.9432908545232,0,1,0,0,0,0,none,0.812633415,0.108891036,,True,1,,0.976005162,0.964281212,0.970143187
0.709997,5.531,300,22,2216980796,0.28923157392773063,887.3011409544914,0,1,0,0,0,0,none,0.833634312,0.827573267,,True,1,,0.986108630,0.993528678,0.989818654
0.709997,5.531,300,23,832730527,0.2889960691685519,578.7974709246653,0,1,0,0,0,0,none,0.880370911,0.878264135,,True,1,,0.966252894,0.973080242,0.969666568
0.709997,5.531,300,24,329905712,0.3625782117338496,1203.3000672728579,0,1,0,0,0,0,none,0.821273926,0.176445318,,True,1,,0.999581518,0.931278486,0.965430002
0.709997,5.531,300,3,4107316382,0.3427226602240132,1200.2778734317808,0,1,0,0,0,0,none,0.857876768,0.34568348,,True,1,,0.973686752,0.991420324,0.982553538
0.709997,5.531,300,4,3756324126,0.28725315252345457,2131.9080475575743,0,1,0,0,0,0,none,0.864898727,0.844151711,,True,1,,0.963418992,0.973593810,0.968506401
0.709997,5.531,300,5,226476546,0.2955515309760846,823.4157875595691,0,1,0,0,0,0,none,0.899176055,0.197432417,,True,1,,0.943372558,0.949331604,0.946352081
0.709997,5.531,300,6,4089024332,0.27823882409710404,1171.412062085951,0,1,0,0,0,0,none,0.913948517,0.916711627,,True,1,,0.974670668,0.944636348,0.959653508
0.709997,5.531,300,7,1120846548,0.2882999162215109,1053.4652379633176,0,1,0,0,0,0,none,0.824512184,0.909110233,,True,1,,0.996334198,0.990593856,0.993464027
0.709997,5.531,300,8,1022114003,0.2938246832798851,329.579942097408,0,1,0,0,0,0,none,0.838620705,0.891924868,,True,1,,0.993488310,0.993444744,0.993466527
0.709997,5.531,300,9,3970181295,0.2926026390915975,1736.4591714261421,0,1,0,0,0,0,none,0.923825333,0.269787287,,True,1,,0.969321182,0.985139192,0.977230187
0.709997,5.531,500,0,1170754786,0.22739766570191902,1707.5893770270811,0,1,0,0,0,0,none,0.905859166,0.0529727293,,True,1,,0.991433084,0.994092138,0.992762611
0.709997,5.531,500,1,82232306,0.22182224485641217,1414.5210718338894,0,1,0,0,0,0,none,0.891766171,0.876988006,,True,1,,0.979960172,0.999203822,0.989581997
0.709997,5.531,500,10,459157233,0.22951416726653728,2135.1694748048335,0,1,0,0,0,0,none,0.870403171,0.237936705,,True,1,,0.936493868,0.984250990,0.960372429
0.709997,5.531,500,11,595392876,0.2733910378724176,465.15685180494046,0,1,0,0,0,0,none,0.876962052,0.0639642883,,True,1,,0.997845014,0.999768136,0.998806575
0.709997,5.531,500,12,1494288541,0.23020764074709765,2369.2028547439995,0,1,0,0,0,0,none,0.913489411,0.760251212,,True,1,,0.983543804,0.997778904,0.990661354
0.709997,5.531,500,13,980216020,0.24816905834783104,424.3830668058052,0,1,0,0,0,0,none,0.137073817,0.174124585,,True,1,,0.998622008,0.979582548,0.989102278
0.709997,5.531,500,14,2700335263,0.2690572028937591,703.8227393979254,0,1,0,0,0,0,none,0.859527202,0.857720668,,True,1,,0.983623246,0.999937730,0.991780488
0.709997,5.531,500,15,4090698027,0.2226795524370044,2518.3637775190787,0,1,0,0,0,0,none,0.868426531,0.846092393,,True,1,,0.952940372,0.968431156,0.960685764
0.709997,5.531,500,16,210118403,0.21709304877678656,1320.3047314791734,0,1,0,0,0,0,none,0.727868498,0.247089072,,True,1,,0.997216318,0.949938188,0.973577253
0.709997,5.531,500,17,1429594513,0.27509036423027666,1956.749586605121,0,1,0,0,0,0,none,0.909742174,0.852728986,,True,1,,0.961864714,0.953990468,0.957927591
0.709997,5.531,500,18,3861111858,0.27439512202617905,3169.4181748340648,0,1,0,0,0,0,none,0.869812055,0.86127739,,True,1,,0.995916582,0.987969952,0.991943267
0.709997,5.531,500,19,3601468049,0.23223911596869753,1527.946272168844,0,1,0,0,0,0,none,0.280214722,0.129543597,,True,1,,0.950708070,0.996291620,0.973499845
0.709997,5.531,500,2,3982659,0.22076351657181664,2749.257455849419,0,1,0,0,0,0,none,0.885921182,0.849851381,,True,1,,0.982012074,0.969088008,0.975550041
0.709997,5.531,500,20,2903634121,0.28059099593828973,890.7300786106522,0,1,0,0,0,0,none,0.862695557,0.129249376,,True,1,,0.972654278,0.992102364,0.982378321
0.709997,5.531,500,21,1076127128,0.22508302969960706,8970.57722026909,0,1,0,0,0,0,none,0.894444378,0.0841317076,,True,1,,0.999680806,0.952940460,0.976310633
0.709997,5.531,500,22,1743110554,0.2754898729396264,660.2397835002088,0,1,0,0,0,0,none,0.899278221,0.91891154,,True,1,,0.994287564,0.977946550,0.986117057
0.709997,5.531,500,23,3559192385,0.29116357584734837,591.1988637169618,0,1,0,0,0,0,none,0.844343248,0.184075207,,True,1,,0.968289416,0.979085096,0.973687256
0.709997,5.531,500,24,1227346671,0.22637442303692973,1077.0493104169418,0,1,0,0,0,0,none,0.85143736,0.128140881,,True,1,,0.999631930,0.987259532,0.993445731
0.709997,5.531,500,3,1256516006,0.27884962188834134,2354.795926359707,0,1,0,0,0,0,none,0.907067532,0.0952299614,,True,1,,0.983630922,0.974826436,0.979228679
0.709997,5.531,500,4,3770718451,0.21895319243107483,912.682460911493,0,1,0,0,0,0,none,0.78578579,0.849577148,,True,1,,0.998486862,0.975178492,0.986832677
0.709997,5.531,500,5,2307795900,0.282019281583026,3265.443127319654,0,1,0,0,0,0,none,0.790084891,0.252386387,,True,1,,0.992887888,0.983990190,0.988439039
0.709997,5.531,500,6,2140355983,0.21499066544197654,1696.7098673349183,0,1,0,0,0,0,none,0.764410958,0.909515476,,True,1,,0.977675672,0.993453868,0.985564770
0.709997,5.531,500,7,1546350141,0.2350658722611429,941.0663425600453,0,1,0,0,0,0,none,0.881801451,0.075976029,,True,1,,0.981436838,0.946487284,0.963962061
0.709997,5.531,500,8,3591301277,0.2756580383600221,4231.225983888004,0,1,0,0,0,0,none,0.874249908,0.0839514228,,True,1,,0.966146540,0.994487832,0.980317186
0.709997,5.531,500,9,1585992272,0.22767574160755003,2619.111149331969,0,1,0,0,0,0,none,0.779469499,0.788158983,,True,1,,0.976437496,0.988457830,0.982447663
0.709997,5.531,50,0,4045737817,0.7115504956390285,180.809825828616,0,1,0,0,0,0,none,0.881514882,0.0412928634,,True,1,,0.999742298,0.983320194,0.991531246
0.709997,5.531,50,1,989599124,0.5595512100752176,64.19958968602647,0,1,0,0,0,0,none,0.881420257,0.24488429,,True,1,,0.984946674,0.997502238,0.991224456
0.709997,5.531,50,10,3122468345,0.6666831515679226,180.33337254027185,0,1,0,0,0,0,none,0.871543249,0.266148757,,True,1,,0.994940362,0.956027532,0.975483947
0.709997,5.531,50,11,1851884265,0.6872372892737107,334.3201616446343,0,1,0,0,0,0,none,0.756421866,0.18996966,,True,1,,0.996416470,0.990816236,0.993616353
0.709997,5.531,50,12,492440900,0.6972587241077485,385.20411789899504,0,1,0,0,0,0,none,0.849049837,0.146586961,,True,1,,0.986446480,0.997360992,0.991903736
0.709997,5.531,50,13,648695020,0.5133131010496113,130.94055196130887,0,1,0,0,0,0,none,0.799812878,0.912957948,,True,1,,0.991303350,0.995048422,0.993175886
0.709997,5.531,50,14,772284595,0.5588517798565757,124.75900821881906,0,1,0,0,0,0,none,0.893546006,0.0721609922,,True,1,,0.976763434,0.998472764,0.987618099
0.709997,5.531,50,15,1345302890,0.6780884116668037,158.3038733680697,0,1,0,0,0,0,none,0.059227541,0.133053365,,True,1,,0.989782208,0.998471038,0.994126623
0.709997,5.531,50,16,1261237936,0.6667631273749813,306.29413652540643,0,1,0,0,0,0,none,0.819612803,0.0843623407,,True,1,,0.974909350,0.979824684,0.977367017
0.709997,5.531,50,17,2301207549,0.7076202241614383,156.97259100709803,0,1,0,0,0,0,none,0.928321338,0.190248666,,True,1,,0.986046014,0.985825110,0.985935562
0.709997,5.531,50,18,3380431387,0.6391245947833314,97.90036105683438,0,1,0,0,0,0,none,0.882823868,0.271860486,,True,1,,0.981516682,0.986936610,0.984226646
0.709997,5.531,50,19,2276222781,0.5463602517420391,105.9262965296014,0,1,0,0,0,0,none,0.862738565,0.0708426505,,True,1,,0.974719434,0.984492146,0.979605790
0.709997,5.531,50,2,2224194685,0.6521616267928485,55.03257167860149,0,1,0,0,0,0,none,0.888300055,0.0951185266,,True,1,,0.999461176,0.996822582,0.998141879
0.709997,5.531,50,20,615877666,0.6911510234836019,124.25160506847371,0,1,0,0,0,0,none,0.862363673,0.211650244,,True,1,,0.987696174,0.987515680,0.987605927
0.709997,5.531,50,21,1997179000,0.5492200873494588,120.82254655963547,0,1,0,0,0,0,none,0.891307943,0.124944209,,True,1,,0.972999730,0.986344584,0.979672157
0.709997,5.531,50,22,1234413530,0.5432743221866908,144.83873779979555,0,1,0,0,0,0,none,0.899060738,0.112667075,,True,1,,0.967646096,0.987359998,0.977503047
